search_string,predict_under_code,line_no,similarity,filepath
"// If either list is empty, the result is simply the other. //","if (objects2.isEmpty())",381,0.9795918367346939,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/RemoveCommand.java
"// We'd like the owner selected after this remove completes. //","affectedObjects = owner == null ? Collections.EMPTY_SET : Collections.singleton(owner);",329,0.9807692307692307,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/RemoveCommand.java
"// Merge the lists. //","merge(identity, identityIndices, equality, equalityIndices);",318,0.9411764705882353,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/RemoveCommand.java
"// Object iterators. //","Iterator<Object> iter1 = objects1.iterator();",409,0.9473684210526315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/RemoveCommand.java
"// Allocate list and array for objects and indices. //","int size = objects1.size() + objects2.size();",397,0.9772727272727273,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/RemoveCommand.java
"// Second pass: match by value equality. //","List<Object> equality = new ArrayList<Object>(collection.size());",292,0.9714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/RemoveCommand.java
"// Create view form.     //control = new ViewForm(parent, getStyle());","control = new ViewForm(parent, SWT.NONE);",162,0.4533333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/ViewerPane.java
"// This will execute the CreateCopyCommand's and then call canExecute on the InitializeCopyCommand's. //","boolean result = super.prepare();",175,0.9888888888888889,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// Create commands to create the copy object(s). //","CompoundCommand createCommand = new CompoundCommand(0);",137,0.9761904761904762,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// Record it for execution. //","if (!this.appendIfCanExecute(initializeCopyCommand))",159,0.9583333333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// Create an initialize copy command for each of the created objects. //","if (copyHelper.decrementDeferredInitializationCount() == 0)",144,0.9830508474576272,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// If there is a column object, just convert it to a string. //","else if (object != null)",231,0.9795918367346939,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/AdapterFactoryItemDelegator.java
"// This will call prepare() which will partially execute the command. //","result = super.canExecute();",194,0.9833333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// Create a command to create a copy of the object. //","Command createCopyCommand = CreateCopyCommand.create(domain, object, copyHelper);",219,0.9761904761904762,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// If command has no owner specified //","if (commandClass == RemoveCommand.class)",469,0.967741935483871,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// If the owner parameter is set, we delegate to the owner's adapter //","Object owner = commandParameter.getOwner();",433,0.9824561403508771,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// If there is an adapter of the correct type... //","IEditingDomainItemProvider editingDomainItemProvider =",456,0.975,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// Does this part provide an editing domain? //","if (workbenchPart instanceof IEditingDomainProvider)",179,0.9736842105263158,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit.ui/src/org/eclipse/emf/edit/ui/action/CommandAction.java
"//MappingFactoryImpl","None",None,None,None
"// Remove and dispose any wrappers for remaining old children. //","if (!oldDelegateChildren.isEmpty())",221,0.9814814814814815,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/DelegatingWrapperItemProvider.java
"//MappingHelperImpl","None",None,None,None
"// Set the mapper to build an XSD2EcoreMappingRoot, if available. //","Bundle xsd2ecorePlugin = Platform.getBundle("org.eclipse.emf.mapping.xsd2ecore");",3021,0.9824561403508771,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/genmodel/impl/GenPackageImpl.java
"// We will iterate over the whole collection, removing some as we go. //","ListIterator<Object> remainingObjects = objects.listIterator();",480,0.9827586206896551,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"//MappingStrategyImpl","None",None,None,None
"//TreeSwitch","None",None,None,None
"// Take the first object, and remove it. //","Object object = remainingObjects.next();",484,0.9705882352941176,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// Get the next object and check if it has the same parent. //","Object otherObject = remainingObjects.next();",503,0.9791666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// The parent is null, which implies a top-level removal, so create a self-removing command. //","None",None,None,None
"// We will now create a command with this implied parent //","removeCommand.append(createCommand(RemoveCommand.class, new CommandParameter(parent, null, siblings)));",516,0.9787234042553191,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// Remove the object and add it as a sibling. //","remainingObjects.remove();",509,0.972972972972973,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// protected Object labelProvider;","/**",139,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemPropertyDescriptor.java
"// If no object is specified, but an existing sibling is, the object is // its parent. //","if (object == null)",718,0.8923076923076924,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"//return getDefaultValue(attribute.getEType());","return null;",1134,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemPropertyDescriptor.java
"// If any children were added or removed, reset the indices.","if (changed)",237,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/DelegatingWrapperItemProvider.java
"// This URI handler redirect the URI based on the mapping. //","XMLResource.URIHandler uriHandler =",307,0.9795918367346939,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/genmodel/generator/GenPackageGeneratorAdapter.java
"// This handles IStructuredSelection. //","Class<?> objectClass = object.getClass();",149,0.9714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/domain/AdapterFactoryEditingDomain.java
"// We need to check canExecute() in case optimize is true. //","if (super.canExecute())",205,0.9795918367346939,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/command/CopyCommand.java
"// Add in additional wrappers to search. //","if (useAdditionalWrappers && additionalWrappers != null)",2941,0.9714285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Computes a three-character escape sequence for the byte, appending // it to the StringBuffer.  Only characters up to 0xFF should be escaped; // all but the least significant byte will be ignored.","private static void appendEscaped(StringBuffer result, byte b)",2959,0.5333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// If there are objects to populate... //","if (list != null && list.size() > 0)",105,0.9696969696969697,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/celleditor/ExtendedComboBoxCellEditor.java
"// Fill in the result array with labels and re-populate the original list in order. //","None",None,None,None
"// No color is a good default. //","Object result = null;",327,0.96,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/AdapterFactoryItemDelegator.java
"// No font is a good default. //","Object result = null;",290,0.9583333333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/AdapterFactoryItemDelegator.java
"// Otherwise, we could check that the adapter implements interface IItemFontProvider. //","IItemFontProvider itemFontProvider = (IItemFontProvider)adapterFactory.adapt(object, IItemFontProvider.class);",302,0.9868421052631579,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/AdapterFactoryItemDelegator.java
""/*   * Returns <code>true</code> if this URI contains non-ASCII characters;   * <code>false</code> otherwise.   *   * This unused code is included for possible future use...    */"","* @return whether <code>eObject1</code> and <code>eObject2</code> are equal.",2039,0.3314285714285714,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore/src/org/eclipse/emf/ecore/util/EcoreUtil.java
"//public String getUpdateableText(Object object)","/**",506,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/AdapterFactoryItemDelegator.java
"// Iterate over all the set feature to factor each child to the right reference. //","for (EStructuralFeature eStructuralFeature : getSetFeatures(object))",585,0.9850746268656716,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Check that the value is type compatible with the entry feature. //","if (getEntryFeature().getEType().isInstance(value))",487,0.9821428571428571,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/FeatureMapEntryWrapperItemProvider.java
"//FunctionPairImpl","None",None,None,None
"// When the value is changed, the property sheet page doesn't update the property sheet viewer input // before refreshing, and this gets called on the obsolete wrapper. So, we need to read directly from the // model object. // //return needsEncoding(feature) ? encode((String)getEntryValue()) : getEntryValue();","//return value;",711,0.48,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/WrapperItemProvider.java
"//MappingPackage ePackage = ((MappingRoot)msg.getNotifier()).ePackageMapping();","MappingPackage ePackage = MappingPackage.eINSTANCE;",130,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping/src/org/eclipse/emf/mapping/provider/MappingRootItemProvider.java
"// If the last object was deleted and the selection was in the property sheet view, the obsolete wrapper will // reference past the end of the list. //","List<?> list = (List<?>)result;",720,0.8450704225352113,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/WrapperItemProvider.java
"// Fill in the array with labels. //","for (int i = 0, size = list.size(); i < size; ++i)",154,0.9642857142857143,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/celleditor/ExtendedComboBoxCellEditor.java
""/*      ResourceSet resourceSet = (ResourceSet)object;      childrenFeatures.add(ResourcePackage.eINSTANCE.getResourceSet_Resources());*/"","return resourceSet.getResources();",77,0.5149700598802395,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/resource/ResourceSetItemProvider.java
"// First, try an existing implementation of getChildReference().  This provides backwards compatibility if that // method, now deprecated, was overridden. //","EStructuralFeature oldFeature = getChildReference(object, child);",501,0.8326180257510729,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Use an existing getReferenceValue() override. //","if (feature instanceof EReference)",470,0.9772727272727273,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// If this object is compatible with this reference... //","if (isValidValue(object, child, eReference))",555,0.9787234042553191,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Get the index into the list via this call to super. //","int index = ((Integer)super.doGetValue()).intValue();",227,0.9772727272727273,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/celleditor/ExtendedComboBoxCellEditor.java
"// Find the index of a feature containing the sibling, or an equivalent value, in the collection of children // features. //","Collection<? extends EStructuralFeature> childrenFeatures = getAnyChildrenFeatures(object);",779,0.9326424870466321,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"//MappingPackage ePackage = ((FunctionNamePair)object).ePackageMapping();","MappingPackage ePackage = MappingPackage.eINSTANCE;",69,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.mapping/src/org/eclipse/emf/mapping/provider/FunctionNamePairItemProvider.java
"//XMLTypeFactory","None",None,None,None
"// Add child descriptors contributed by extenders. //","if (adapterFactory instanceof IChildCreationExtender)",766,0.9777777777777777,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Set the index of the object value in the list via this call to super. //","int index = list.indexOf(value);",236,0.9827586206896551,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/celleditor/ExtendedComboBoxCellEditor.java
"// Build the collection of new child descriptors. //","Collection<Object> newChildDescriptors = new ArrayList<Object>();",761,0.9767441860465116,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// If we can open  an input stream, then the plugin.properties is there, and we have a good base URL. //","InputStream inputStream =  new URL(uri.appendSegment("plugin.properties").toString()).openStream();",156,0.9878048780487805,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/DelegatingResourceLocator.java
"// For each CommandParameter with a non-null, multi-valued structural feature... //","DESCRIPTORS_LOOP:",809,0.9861111111111112,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Ensure there are no extraneous style bits. //","if ((style & ~(SWT.MULTI | SWT.SINGLE | SWT.OPEN | SWT.SAVE)) != 0)",84,0.9743589743589743,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/dialogs/ResourceDialog.java
"//AnyTypeImpl","None",None,None,None
"// Assign default style bits, if necessary, and ensure none conflict. //","if ((style & SWT.MULTI) == 0 && (style & SWT.SINGLE) == 0)",91,0.9833333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/dialogs/ResourceDialog.java
"//SpaceType","None",None,None,None
"// find insertion point from returned result (-(insertion point) - 1) // commentIndex is an index of the first element that has start position > rangeStartPos","// commentIndex is the index of the first element with end position > rangeEndPos",251,0.6145833333333334,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/CommentAwareSourceRangeComputer.java
"// Otherwise, if a sibling feature was found, iterate through the children features to find the index of // the child feature...  //","if (siblingFeatureIndex != -1)",837,0.8877551020408163,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Iterator over all the child references to factor each child to the right reference. //","for (EStructuralFeature feature : getAnyChildrenFeatures(eObject))",1214,0.9863013698630136,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// If the child feature follows the sibling feature, the child should be first in its feature. //","if (i > siblingFeatureIndex)",847,0.9873417721518988,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Subclasses may override to add descriptors.","public boolean canFinish()",149,0.7301587301587301,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.exporter/src/org/eclipse/emf/exporter/ui/EMFExportWizard.java
"// if there are no groups defined or matched, but the whole pattern matches, // then markup nodes with pattern name //","String markup = dictionaryPattern.getName();",558,0.7875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/JPatternDictionary.java
"// Is this child in this feature... //","if (getChildFeature(eObject, child) == childFeature)",1393,0.9666666666666667,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// On Motif, selection color may be set as background. //","Display display = tableItem.getDisplay();",177,0.9782608695652174,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/viewer/ExtendedTableTreeViewer.java
"// Is this object in this feature... //","if (value.contains(o))",1231,0.967741935483871,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
""/*   * Returns the help context id for this property.   */"","Object getHelpContextIds(Object object);",78,0.9302325581395349,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/IItemPropertyDescriptor.java
"// Restore original resource URI values. //","for (Iterator i = set.getResources().iterator(); i.hasNext(); )",3199,0.9722222222222222,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen.ecore/src/org/eclipse/emf/codegen/ecore/genmodel/impl/GenPackageImpl.java
"// If all the objects are used up by the above, then we can't do the command. //","if (list.isEmpty())",1310,0.9838709677419355,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Create a command to set this to null and remove the object from the other list. //","Command setCommand = createSetCommand(domain, eObject, feature, null);",1262,0.9850746268656716,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// It's just a single value //","final Object value = getFeatureValue(eObject, feature);",1251,0.9565217391304348,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Consume the rest of the appropriate children. //","while (children.hasNext())",1387,0.9761904761904762,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// The "suffix" can actually be a substitution pattern for the package name. //","None",None,None,None
"// Correct the index, if necessary. //","if (index != CommandParameter.NO_INDEX)",1355,0.967741935483871,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Create a command for this feature, //","addCommand.append(createAddCommand(domain, eObject, childFeature, childrenOfThisFeature, index));",1404,0.96875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Compute the relative index as best as possible. //","for (EStructuralFeature feature : getAnyChildrenFeatures(eObject))",1492,0.9767441860465116,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Create a command for this feature,  //","addCommand.append(createAddCommand(domain, eObject, childFeature, childrenOfThisFeature, index));",1404,0.96875,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// continue to next case","}",2532,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// Dispose the child wrappers. //","if (wrappers != null)",1604,0.9629629629629629,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// All this logic is so that we only create a list if the adapter is set to more than one target. //","if (this.target != null)",1524,0.987012987012987,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"//XMLNamespacePackage","None",None,None,None
"// We can enable the action as indicated by the command, // and we can set all the other values from the command. //","((Action)action).setEnabled(command.canExecute());",258,0.6618705035971223,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit.ui/src/org/eclipse/emf/edit/ui/action/CommandAction.java
"// If we have resolved to an EClass but we have an EAttribute, we can change it to be an EReference. //","if (eClassifier instanceof EClass && eStructuralFeature instanceof EAttribute)",370,0.9876543209876543,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.importer.java/src/org/eclipse/emf/importer/java/builder/JavaEcoreBuilder.java
"//TreeAdapterFactory","implements",53,0.9473684210526315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/tree/provider/TreeItemProviderAdapterFactory.java
"// Unwrap value. //","Object oldValue = commandParameter.getValue();",2713,0.9333333333333333,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// If the adapter factory is composeable, we'll adapt using the root. //","AdapterFactory af = adapterFactory instanceof ComposeableAdapterFactory ?",2903,0.9830508474576272,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// If a new collection was allocated, continue to populate it. //","if (newCollection != null)",2704,0.9811320754716981,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ItemProviderAdapter.java
"// create rewriter to record changes","ASTRewrite rewriter = new ASTRewriteWithRemove(astCompilationUnit.getAST());",286,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.codegen/src/org/eclipse/emf/codegen/merge/java/facade/ast/ASTFacadeHelper.java
"// TreeNode","None",None,None,None
"// Delegate the action for this object to the editing domain. //","command = createActionCommand(editingDomain, collection);",254,0.9807692307692307,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit.ui/src/org/eclipse/emf/edit/ui/action/CommandAction.java
"// Draw the extra first-column image. //","Rectangle sourceBounds = image.getBounds();",191,0.9696969696969697,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/viewer/ExtendedTableTreeViewer.java
"// If the table is indenting, draw tree lines. //","if (firstTableTreeItem != null && isIndenting())",213,0.9743589743589743,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common.ui/src/org/eclipse/emf/common/ui/viewer/ExtendedTableTreeViewer.java
"//private final boolean iri; //private URI cachedASCIIURI;","// Applicable only to a hierarchical URI.",148,0.6493506493506493,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.common/src/org/eclipse/emf/common/util/URI.java
"// Is this the label feature? //","boolean label = feature == getLabelFeature(eClass);",739,0.96,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ReflectiveItemProvider.java
"// case Resource.RESOURCE__IS_MODIFIED: // case Resource.RESOURCE__IS_LOADED: // case Resource.RESOURCE__IS_TRACKING_MODIFICATION: // case Resource.RESOURCE__RESOURCE_SET:","case Resource.RESOURCE__ERRORS:",430,0.34196891191709844,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.ecore.editor/src/org/eclipse/emf/ecore/presentation/EcoreEditor.java
"// Is this a containment reference child? //","boolean child =",724,0.9722222222222222,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ReflectiveItemProvider.java
"// This ensure that this package itself is traversed even if the reference type is EObject... //","gatherAllMetaData((EObject)object);",572,0.9873417721518988,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ReflectiveItemProvider.java
"// Or a feature map child? //","child |=",731,0.9545454545454546,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/plugins/org.eclipse.emf.edit/src/org/eclipse/emf/edit/provider/ReflectiveItemProvider.java
